label	msg
talk.politics.mideast	 Today marks the 78th anniversary of the Armenian genocide of 2.5 million Turks and Kurds in Eastern Anatolia and x-Soviet Armenia. The following letter, which represents a small portion of the full text, along with more than 200 pages of historical documents, scholarly sources, eyewitness accounts and photographs, was sent to President Bill Clinton, members of Congress, editors, program directors and columnists of major newspapers, journals and radio/TV stations for the 78th anniversary of the Armenian genocide of 2.5 million Muslim people. On April 23 of every year, the people of Turkiye remember their dead. They grieve for lost family and the lost homes of their grandfathers. This year the Turkish Nation is mourning and praying again for her fallen heroes who gave their lives generously and with altruism, so that the future generations may live on that anointed soil of the Turkish land happily and prosperously. 
talk.politics.mideast	 Anyone who can repeate this choice piece of tripe without checking his/her sources does not deserve to be believed. The Gaza strip does not possess the highest population density in the world. In fact, it isn't even close. Just one example will serve to illustrate the folly of this statement: the city of Hong Kong has nearly ten times the population of the Gaza strip in a roughly comparable land area. The centers of numerous cities also possess comparable, if not far higher, population densities. Examples include Manhattan Island (NY City), Sao Paolo, Ciudad de Mexico, Bombay,... 
talk.politics.mideast	 Organization: Aiken Computation Lab, Harvard University Keywords: 
talk.politics.mideast	 Judaism, non-Jews are allowed to do as they wish, and there is no effort made to convert them. 
talk.politics.mideast	 Koc) responded to article <1993Apr22.152937.14766@urartu.sdpa.org dbd@urartu. sdpa.org (David Davidian) who wrote: 
talk.politics.mideast	 Other people have commented on most of this swill, I figured I'd add a few comments of my own. 
talk.politics.mideast	 This has been discussed before, by several people, on this net. The statement is attributable either to Hajj Amin al-Husseini, former Grand Mufti of Jerusalem - and the leader of the Palestinian death squads during the 1948 war, or to one of his chief henchmen. 
talk.politics.mideast	 Wrong. Zionism *acknowledges* the fact that anti-Semites exist, and prevent Jews from living in peace. That does not mean we agree that Jews are all greedy, that Jews kill Christian Children, commited deicide, or anything else. We acknowledge that there are morons out there who do believe these things. 
talk.politics.mideast	 I only want to say that I agree with Noam on this point and I hope that all sides stop targeting civilians. 
talk.politics.mideast	 Elias' initial statement certain *is* hot air. But it seems to be almost standard procedure around here to first throw out an absurb, overstated image in order to add extra "meaning" to the posting's *real point*. 
talk.politics.mideast	 Absolutely. I'm sure that civilians on both sides would be pleased if the fighters (military, guerilla, whatever) would just take their argument elsewhere, find an unpopulated area somewhere, and slug it out. At that point, we will all breath a sigh of relief *and* cheer for our side in the struggle. 
talk.politics.mideast	 Ok, I'll admit it. I can't find a quote with my meager online resources. but i did find this little gem: 
talk.politics.mideast	 I don't, though when I was in Israel I did make a point of listening to JTV news, as well as Monte Carlo Radio. In the United States, I generally read the NYT, and occasionally, a mainstream Israeli newpaper. 
talk.politics.mideast	 Hmm ... Turks sure know how to keep track of deaths, but they seem to lose count around 1.5 million. 
talk.politics.mideast	 ac = In <9304202017@zuma.UUCP sera@zuma.UUCP (Serdar Argic) pl = linden@positive.Eng.Sun.COM (Peter van der Linden) 
talk.politics.mideast	 Proven? Maybe not. But it can certainly be verified beyond a reasonable doubt. This statement and statements like it are a matter of public record. Before the Six Day War (1967) I think Nasser and some other Arab leaders were broadcasting these statements on Arab radio. You might want to check out some old newspapers Ahmed. 
talk.politics.mideast	 Oh yeah, Israel was really ready to "expand its borders" on the holiest day of the year (Yom Kippur) when the Arabs attacked in 1973. Oh wait, you chose to omit that war...perhaps because it 100% supports the exact OPPOSITE to the point you are trying to make? I don't think that it's because it was the war that hit Israel the hardest. Also, in 1967 it was Egypt, not Israel who kicked out the UN force. In 1948 it was the Arabs who refused to accept the existance of Israel BASED ON THE BORDERS SET BY THE UNITED NATIONS. In 1956, Egypt closed off the Red Sea to Israeli shipping, a clear antagonistic act. And in 1982 the attack was a response to years of constant shelling by terrorist organizations from the Golan Heights. Children were being murdered all the time by terrorists and Israel finally retaliated. Nowhere do I see a war that Israel started so that the borders could be expanded. 
